,centroid,match,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxis,original_shape_MajorAxis,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MinorAxis,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Volume,seriesuid,subset
1,"(93.58064516129032, 297.80645161290323, 279.7258064516129)",False,-757.4,-180.60000000000002,16649547.0,4.293423940859004,407.25,1.7189389327976334,-92.0,-474.69354838709677,178.8324661810614,-481.5,-786.0,694.0,140.8559027777778,518.2094949392198,0.06810600151444772,16649547.0,0.05671175858480748,43207.11576482832,253.4582891467507,81052.68045992538,-505.2698989841374,211.58554525610003,59.739838354828784,0.5667381920292514,6.093293253171418,3.3564929704445023,17.708326396685347,0.25415145855275045,0.1676815078939177,0.9401467181601935,0.8405577165703586,-0.663401608371837,0.9975924998101362,0.17957129339204284,14.658445852204808,0.022164822266506734,5.611930776621957,0.03827827690703944,29.316891704409617,4.375860193701057,67.83134590273222,5.026619294188042,21.741935483870968,0.3506763787721124,0.736732570239334,3.5161290322580645,69.66701352757543,253.2258064516129,4.0,1024.032258064516,0.38157075758672876,0.06778038938275267,0.5473790322580645,144.01041666666666,0.02149274199598505,3.3967449044066953,0.05653380243608683,68.99095433458916,253.31678241723083,1.1009324672285596,277.92988569004524,0.0774692069663363,0.06660251196170902,4.380327576970439,56.5663872329415,0.9403237676727905,0.968982630272953,0.03360258807212104,0.9762663583765459,247.16950449976198,0.06426070700647361,2.2195121951219514,0.05413444378346222,62.515169541939315,254.4390243902439,2.975609756097561,772.439024390244,0.24075114046376833,0.052205012759277046,20.073170731707318,0.4895895300416419,0.7245934959349594,192.9175135501355,0.022791441940784092,4.851335236272623,0.6612903225806451,0.6888756692444973,0.05312685835359177,0.07037011579456588,1076.838868270386,1.1221293794031793,26.702736236991484,0.895854211527683,0.29222346260318394,1.9659484039407933,6.727551533431776,6.082762530298219,6.082762530298219,6.708203932499369,6.708203932499369,6.026905374494378,0.8036043343845786,94.26916210720617,1.5204703565678415,62.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
3,"(124.09615384615384, 319.15384615384613, 309.7307692307692)",False,-625.8,-297.29999999999995,11478342.0,4.022393930329913,168.0,2.2770228833278012,-182.0,-454.61538461538464,97.6923076923077,-459.0,-664.0,482.0,69.3,469.8269321291045,0.08741864982934165,11478342.0,0.06582840236686392,14062.198224852067,114.59367600463813,8570.576523526963,-125.93708883745131,58.85480893571942,39.63995047459903,0.21582720140953954,5.136399708287612,3.3044044139236375,11.785060151114267,0.2677533895782794,0.17728248516698558,0.9191771469194822,0.8116967383550168,-0.6009517986516291,0.9955103404733785,0.19039029543168107,10.471770962781635,0.021984947359735094,5.583292694167943,0.03919057179845338,20.94354192556327,4.0571554142791175,24.623689852579613,4.549010814661714,19.153846153846153,0.3683431952662722,0.5636094674556213,3.423076923076923,23.12832840236687,109.40384615384616,4.115384615384615,438.9423076923077,0.4739454090818881,0.08906400999085849,0.4675480769230769,57.3397435897436,0.022743189950061575,3.338817941377734,0.06647554696356253,23.017220501914796,109.68638110865648,1.1070126512143321,120.54637187419345,0.10108381047061273,0.0878195976694321,4.096441019159393,46.86361806260965,0.9321270256223275,0.9659763313609466,0.03393648718883619,0.9732468371964171,106.97138341727224,0.08450354446913695,2.4838709677419355,0.08012486992715921,21.18834547346514,117.35483870967742,3.5483870967741935,377.4516129032258,0.4187314193105426,0.05788441195358859,12.225806451612904,0.39438085327783556,0.6328405017921147,82.2589605734767,0.015555453515790758,4.143892585265457,0.5961538461538461,0.7346514047866806,0.0895751772474563,0.09684984473666447,438.31921580779886,0.5036881189606907,11.40889902837807,0.7675241813717825,0.650385122368431,3.4266211162840814,5.268603168236318,4.47213595499958,5.0,3.605551275463989,5.0990195135927845,4.04378033367336,0.9254162068226374,72.80299611896294,1.4000576176723643,52.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
4,"(195.1382113821138, 174.7642276422764, 271.9674796747967)",False,-681.5,-50.5,46464294.0,5.0529495923727445,397.75,1.8800027725293975,52.0,-366.4552845528455,201.0805737325666,-357.5,-815.0,867.0,158.19012911286964,434.60239748813973,-0.0318906377896288,46464294.0,0.031760195650737004,54589.76832573204,476.40303223042514,146142.75900403477,-1041.7941659811504,261.50337838711545,78.82112268938054,0.539644936650299,7.160098447531907,3.9975272348547692,23.52208964208116,0.21833932726931576,0.1301974194702528,0.9471266467394149,0.8457976005280301,-0.40125060020908826,0.9906816599376655,0.13780721663283949,20.752047475339563,0.004507313516893346,7.970700464654249,0.013482917626363637,41.50409495067912,5.6478026524768135,85.08112526912397,6.2365174426220005,82.52032520325203,0.33544847643598386,0.9808976138541872,7.813008130081301,87.88333663824442,443.650406504065,4.4471544715447155,2430.8536585365855,0.06761763214957989,0.021804551642155726,0.565387308039747,221.93296522131888,0.014427028522483506,7.5388471398796595,0.03169425141385517,87.06718521524492,439.8822834817999,1.11397379461122,506.9715999801639,0.023604043633196733,0.022054671753071957,5.178882987471748,223.48745818176607,0.9387893161910862,0.9668542839274548,0.042072068009632715,0.9757977023059801,427.4022935344047,0.021673660145949066,5.2405063291139244,0.0331677615766704,76.77087005287615,392.62025316455697,4.0,2331.012658227848,0.060471749932629146,0.024947880224112116,88.87341772151899,0.5624899855792341,0.7775841928426317,295.56153676355683,0.020413792605118938,5.7489579066575285,0.6422764227642277,1.5758692517224802,0.06035888259057004,0.03171591677531422,1949.5976979181874,0.5812384977884589,13.762962490994413,0.9214312335306012,0.7928259851013653,6.1569985032113435,7.7658888821916605,8.06225774829855,8.06225774829855,7.615773105863909,8.831760866327848,7.155732572179444,0.9196511958802073,206.45134787508994,0.8392331214434551,246.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
5,"(192.0, 241.57142857142858, 203.0)",False,-457.79999999999995,-273.59999999999997,1056391.0,2.128085278891405,126.0,1.7119018598438935,-237.0,-379.2857142857143,77.9591836734694,-430.0,-480.0,243.0,58.879999999999995,388.475224435227,0.46633030145048304,1056391.0,0.26530612244897955,7055.346938775509,31.583333333333332,593.5092592592592,-4.6666666666666305,17.194444444444443,31.666666666666664,-0.2419106317411402,4.666666666666666,1.3758145836939104,9.277777777777779,0.2956228956228956,0.1917363804376035,0.8254516495298656,0.731234572101445,-0.8650650954738383,0.9790278478396115,0.07919415509259259,5.874999999999999,0.2361111111111111,2.2508145836939093,0.28125,11.749999999999998,1.3758145836939104,12.215277777777779,2.5216406363433164,4.142857142857143,0.5918367346938775,0.20408163265306123,1.8571428571428572,11.918367346938775,39.857142857142854,1.8571428571428572,47.57142857142857,0.29157404358393846,0.1963359483458432,0.7857142857142857,37.92857142857143,0.17252642453631942,1.7261904761904763,0.2545351473922903,12.160997732426303,41.14285714285714,1.125,42.267857142857146,0.2137758721195126,0.19988698323062373,2.242304584348833,6.333333333333333,0.9305555555555556,0.9642857142857143,0.034722222222222224,0.96875,40.86160714285714,0.1964147610084015,1.3333333333333333,0.2222222222222222,12.88888888888889,45.0,1.5,49.5,0.2660956434405208,0.21054008788496525,4.333333333333333,0.7222222222222222,0.875,43.875,0.19665119899607633,2.5849625007211543,0.8571428571428571,0.1388888888888889,0.5738636363636364,0.13861386138613863,96.48571428571428,4.682215743440232,9.641558441558441,0.617436799088389,0.0,0.0,4.00943972722854,2.0,2.0,3.1622776601683795,3.1622776601683795,2.475575631317813,1.0063267695252507,17.585057479767883,2.512151068538269,7.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
6,"(203.83809523809524, 158.7047619047619, 286.26666666666665)",False,-632.6,-203.39999999999998,23271218.0,4.502720847506766,228.0,2.375385519230015,-64.0,-443.18095238095236,130.23473922902494,-474.0,-774.0,710.0,93.90419509362752,470.7766430262313,0.3483826503999359,23271218.0,0.05142857142857144,25221.29106575963,256.1008720686403,30274.301281070882,118.40231608649667,113.31038629122142,55.034742156795005,0.3496971974828001,6.095802271950143,3.67145452347351,16.994036090827557,0.22798752159385025,0.13564684325616366,0.9431488846121064,0.8377918667111814,-0.495222668910105,0.9940531908844084,0.16538591087542975,15.540603197197042,0.00968475341359479,6.795672918885799,0.022726588341233835,31.08120639439409,4.881432990835831,42.086282112004106,5.214026056021616,43.93333333333333,0.4184126984126984,0.47038548752834464,5.4,40.2552380952381,230.6952380952381,3.0,800.9047619047619,0.03531726148869078,0.02217791026709613,0.626984126984127,132.1640211640212,0.01956148861296871,5.249532374264803,0.05115703507240241,40.2478143500642,229.60441706109836,1.0701888518529907,249.06911405337468,0.023011773504641793,0.022539299677396357,4.583681577239568,97.99014270663244,0.9546261622501179,0.9772893772893774,0.022686918874941096,0.9824527870367525,224.73824281302925,0.022421181220584993,3.6315789473684212,0.04778393351800554,40.89802631578948,216.46052631578948,2.3815789473684212,594.0131578947369,0.03729039761942201,0.028002904931809264,42.86842105263158,0.5640581717451524,0.7793311403508771,160.22706505847955,0.026404150892199163,5.103273323184482,0.7238095238095238,0.47281855955678664,0.06648967322566023,0.052741720692903234,1132.0826767863753,0.4049342239768297,15.014545712751557,0.8370887583540312,0.8107171554275707,4.888499187631351,6.029845495317249,6.324555320336759,6.324555320336759,5.830951894845301,6.782329983125268,5.047515878741764,0.9134760529341341,117.82745316594419,1.1221662206280398,105.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
7,"(209.6153846153846, 241.53846153846155, 327.5769230769231)",False,-664.5,-393.0,7722981.0,3.353533948577484,169.25,1.9626506269986903,-317.0,-535.0384615384615,90.87869822485209,-553.5,-689.0,372.0,70.16,545.0116794796519,0.2372250690803252,7722981.0,0.10355029585798818,10771.575443786984,65.00067963082668,2739.0873967887796,-37.29945489888931,33.00058984863218,38.837614917761975,-0.04137957368564395,5.123368706456942,2.470091496372076,10.01032193268417,0.2596200550155113,0.1628437653038923,0.8865385003235985,0.7777859804038667,-0.6952417103504243,0.9916051079512683,0.16296547621611512,8.143075755943403,0.06832121388650986,4.0203022073231365,0.0982672556201968,16.286151511886807,2.873237128767665,17.95955119159854,3.7192945256669745,9.307692307692308,0.35798816568047337,0.5384615384615384,2.6923076923076925,17.10207100591716,67.73076923076923,4.538461538461538,381.8076923076923,0.4483787596285295,0.12269049395640151,0.41452991452991456,24.083333333333336,0.04805742712815808,2.609359291767319,0.10451148822803004,17.065842588515547,67.00874360867672,1.1435602079080343,78.4680017418479,0.13862146513571233,0.1234893294553287,3.4060311373784637,23.427326876022526,0.9289877518308717,0.9615384615384617,0.04440199012328735,0.9681799520929955,64.18055911201397,0.12015851820967768,1.6666666666666667,0.1111111111111111,17.395555555555553,62.733333333333334,3.6,263.8,0.408593220487538,0.1231672254345033,5.533333333333333,0.3688888888888889,0.5722222222222223,33.059259259259264,0.06122022821749831,3.6402239289418477,0.5769230769230769,0.5955555555555556,0.16856793695131683,0.10770983444051548,227.80691384673526,1.1181696225372262,8.874876221986503,0.8269314941703088,0.40010186065175646,1.862960674322384,4.656215972821684,4.123105625617661,3.1622776601683795,4.47213595499958,4.47213595499958,3.8503716315850935,0.9115418312177465,46.561084389702565,1.7908109380654833,26.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
8,"(228.21428571428572, 276.54761904761904, 125.78571428571429)",False,-596.0,-291.9,9068147.0,3.843851650405966,154.0,2.370926053068053,-227.0,-450.64285714285717,91.08843537414965,-457.5,-677.0,450.0,63.333333333333336,464.659296587039,-0.09651875376566835,9068147.0,0.0839002267573696,12829.277210884353,141.94457208942632,5518.2288804981545,-123.623002654149,42.82744304926764,40.06547984048181,0.057241432359856154,5.159163062447605,3.0387527625707564,12.066879615062874,0.2587023286329799,0.16237731420521578,0.9122236675558983,0.8034477559930131,-0.5905919141312108,0.9928794775600285,0.16889202199658618,11.882705188693315,0.029067558318640805,5.205730708485411,0.05435266630228359,23.765410377386623,3.7951517947771527,20.723230722437368,4.415661470191756,15.19047619047619,0.36167800453514737,0.800453514739229,3.5238095238095237,20.098072562358276,132.35714285714286,3.9047619047619047,615.6904761904761,0.0641912520930227,0.04427741758941112,0.5929232804232805,64.86375661375662,0.04133246416453044,3.3765031994863133,0.08280825055283847,20.386999881460955,131.29691187486685,1.0945275048464542,146.9889952845863,0.04611426358722822,0.04545171149338834,3.925216005189604,38.49292398185457,0.9418367712052027,0.9706959706959708,0.029081614397398575,0.9763681237883866,127.37389102243698,0.04528607346992838,2.0,0.07142857142857142,24.21811224489796,117.89285714285714,3.2857142857142856,477.82142857142856,0.07919819750699472,0.06277411900537931,16.285714285714285,0.5816326530612245,0.7883829365079364,81.45472222222222,0.061224231952051913,4.226474118254369,0.6666666666666666,1.0357142857142856,0.055101440018095214,0.09917128976161813,452.9250118392766,0.48492746702539646,11.855705873242178,0.9933092818806691,0.8129604356640513,3.357589613631964,4.130077512184687,3.605551275463989,3.605551275463989,3.605551275463989,4.123105625617661,4.102444327739672,0.9767159988681694,59.824904835922766,1.4244024960933992,42.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
9,"(237.13684210526316, 264.61052631578946, 327.89473684210526)",False,-733.5999999999999,-401.3999999999999,33239261.0,4.209778277761751,165.5,2.423998650559192,-293.0,-578.2210526315789,103.26670360110803,-590.0,-852.0,559.0,75.09653333333333,591.5124325783329,0.16965973189358932,33239261.0,0.05994459833795014,15547.372188365653,190.99532945450846,12952.629735693743,-87.3150923074555,73.73549961018979,26.540236851158017,0.4815926034655126,4.221126296295996,3.1322081341223456,7.023161400976088,0.28559924678072657,0.18723839465641376,0.9586050269415486,0.8592768175891903,-0.4582870379217742,0.9883028342178473,0.21144647793210808,13.383693864653711,0.012718257399530268,6.436951815270115,0.028256316760683024,26.767387729307423,4.587437567346298,25.06893411533695,5.221024392673906,30.6,0.32210526315789473,0.7840443213296399,5.6947368421052635,25.168310249307478,179.18947368421053,4.494736842105263,822.0315789473684,0.06269660608216267,0.023782993763683,0.49656432748538015,89.02573099415206,0.017980463625088754,5.464116049383435,0.059622459831684786,25.281752553454265,179.0333774273801,1.1161587396098798,200.14442969335866,0.02556479775900087,0.024263395403138918,4.335556153493616,85.44529826387046,0.9305961616652966,0.9643724696356275,0.03714549831547621,0.9719315660687813,173.8342856895568,0.023950035566904927,3.3793103448275863,0.05826397146254459,27.273781212841858,180.94827586206895,3.603448275862069,634.8448275862069,0.062385337025515554,0.031423024563100956,25.620689655172413,0.4417360285374554,0.6862739463601532,124.69169061302682,0.02784564663979505,4.99134888294669,0.6105263157894737,0.920630202140309,0.06251904552256665,0.08086944938767586,445.3822528750437,0.2685205589134119,13.013043343918648,0.9781496837281112,0.6348567027196621,3.7953198034996074,5.9782306577859865,6.082762530298219,5.385164807134504,6.324555320336759,6.48074069840786,5.84760442716706,0.905894937741557,111.1446839537525,1.1699440416184475,95.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
10,"(242.34285714285716, 286.1, 127.35714285714286)",False,-682.0,-339.8,20300542.0,4.120105031924459,195.75,2.069471841672537,-295.0,-523.3428571428572,107.46612244897956,-535.0,-788.0,493.0,82.2283163265306,538.523669727843,0.01665364980227397,20300542.0,0.06448979591836734,16119.996734693881,167.33615848388516,9950.343360837654,-107.0268540041229,63.43399057345409,35.47942695899216,0.28793366726879277,4.776776689924073,3.3793343307170147,12.066145008387984,0.28537499438828917,0.19282031719088621,0.9330312954844404,0.8293057489000719,-0.5169302585819048,0.9919621404974277,0.18938172803228762,12.66007367645224,0.016571406004290492,6.020570540775099,0.03295156759295915,25.320147352904485,4.337655858347127,24.72835438311157,5.154073552566519,19.65714285714286,0.2808163265306122,1.1885714285714284,4.514285714285714,25.816326530612244,159.71428571428572,6.0285714285714285,1197.1142857142856,0.08007729983454061,0.030334414682298926,0.4230674603174603,54.31819047619048,0.022216798816603635,4.278021687354817,0.06408400133539044,25.830750339032512,157.77847520206376,1.1503791916243726,188.07280938450538,0.032945675501810115,0.031277490391122105,4.265167558239058,60.887936479378254,0.9102397881244803,0.953846153846154,0.04821767745714965,0.9637002033889082,150.67238712394885,0.030864031374655092,2.5,0.06944444444444445,26.237654320987655,134.16666666666666,6.166666666666667,1084.1666666666667,0.10206090983487036,0.04705455449243991,14.11111111111111,0.39197530864197533,0.6473321759259258,75.21635995370372,0.04062349157777797,4.572431251322111,0.5142857142857142,2.3858024691358026,0.08179750223643818,0.06857146252169714,508.5884355867691,0.46375102501960874,10.058599367404385,0.9343084591149621,0.8591888534133136,4.33002748098789,5.039669059701972,5.0990195135927845,5.0,5.0990195135927845,5.385164807134504,4.7086054336195,0.9099417259143786,90.26843314934715,1.2895490449906735,70.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
11,"(270.6, 202.46666666666667, 315.93333333333334)",False,-735.0999999999999,-196.1,8252351.0,3.9810760119146127,345.75,2.0112043653617575,-144.0,-479.6333333333333,180.14222222222222,-465.0,-876.0,732.0,138.375,524.4791384475332,-0.21257001172779227,8252351.0,0.07111111111111111,45030.23222222223,380.9018315018315,71131.69898238254,-1201.237941250445,164.62006922892508,75.5160240344451,0.32642034745534537,7.1371650279545,2.889649584151498,20.279349564219384,0.21261623851483663,0.1223297603071756,0.9341047086964467,0.8257242441921455,-0.772682673932394,0.9975518869697495,0.10748321472504231,18.858593599383074,0.054547498005464476,4.3165023527428055,0.07117312512049354,37.71718719876615,3.271473112976727,60.034023315842546,4.256564762130948,12.4,0.41333333333333333,0.5066666666666666,2.1333333333333333,72.92888888888889,371.06666666666666,3.066666666666667,1295.4666666666667,0.2783965246179301,0.07319563474234288,0.6314814814814814,215.07777777777775,0.0221892810963553,2.0722573624430387,0.07067911778815253,72.96573082909572,369.54367816091957,1.075859154108491,402.2614471293516,0.08109688499182524,0.07202128908559574,4.027356237905764,28.055644620631355,0.9544022862552407,0.976923076923077,0.022798856872379616,0.9810352114728773,361.3642359188115,0.06975239010903836,1.4545454545454546,0.06611570247933884,71.86776859504133,348.6363636363636,2.272727272727273,917.0909090909091,0.1930027511107279,0.05338979672731874,12.545454545454545,0.5702479338842975,0.7828282828282828,260.0580808080808,0.018678589788718503,4.243300368538952,0.7333333333333333,0.4132231404958678,0.030876527470945516,0.11539333143999804,925.8543243885744,2.047079790466936,42.050364563972245,0.7823228018720728,0.4464612205915362,2.3050767177677587,5.162994256732221,4.0,5.0,5.0990195135927845,5.0990195135927845,4.039128132976171,0.8436939752708394,55.3409588769306,1.84469862923102,30.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,9
