,centroid,match,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxis,original_shape_MajorAxis,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MinorAxis,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Volume,seriesuid,subset
0,"(120.95652173913044, 157.30434782608697, 26.043478260869566)",False,-444.0,-42.59999999999995,2206787.0,3.8820451081368677,212.5,2.4998844868296994,41.0,-265.3478260869565,128.7977315689981,-258.0,-566.0,607.0,79.91695501730104,309.75354859882594,0.08736825896668993,2206787.0,0.07372400756143667,25537.792060491498,205.36782362936208,14690.422512762018,-77.457666177371,72.24845677388993,98.4771444367598,-0.1504183304055436,8.168095793095793,2.638937579037124,28.54362061560342,0.18208566122359954,0.09226571626116442,0.8834378512961772,0.7742365116691968,-0.853955517516234,0.9989995509870955,0.10887853123183758,14.524719617988849,0.05540286404266175,4.222539575183694,0.06533925476233168,29.049439235977697,3.0032452509952066,42.68140030266243,3.8820451081368574,14.130434782608695,0.6143667296786389,0.1928166351606805,1.6956521739130435,40.92627599243856,205.43478260869566,1.7826086956521738,339.7826086956522,0.3579483677021658,0.09501671933949597,0.8043478260869565,171.84782608695653,0.029283807248828488,1.681970203709334,0.07387542857554888,40.76337822685992,205.78899361508053,1.0314685314685315,211.1910915171785,0.10306168249380468,0.09248925607362739,3.8814956227751023,22.328671328671327,0.9799745708836618,0.9899665551839465,0.010012714558169104,0.9921328671328672,204.4384691395561,0.08984614946858308,1.5,0.075,38.89,210.5,1.45,287.75,0.21005969244611045,0.0588739946375753,14.9,0.745,0.8875,191.1875,0.021077570185441496,3.8841837197791835,0.8695652173913043,0.1275,0.08393647987791797,0.10156291069370589,894.9161448656014,2.018397463954606,20.337946961982837,0.8995492546755931,0.8524320588918478,2.9203134815733325,3.425860690140757,2.8284271247461903,3.1622776601683795,3.0,3.4641016151377544,3.0817304304385313,0.9954594590506884,39.28973540891942,1.7082493656051922,23.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860,8
1,"(139.9108910891089, 136.27722772277227, 29.08910891089109)",True,-586.0,10.0,13387511.0,4.765808671394283,364.0,2.044487138171966,138.0,-291.1782178217822,184.77619841192035,-327.0,-721.0,859.0,141.8216735253772,364.07363796543433,0.08777991617077648,13387511.0,0.04146652288991275,47764.859327516904,439.7006528860239,90565.2197640469,-427.8161943012013,197.88691484616209,108.03131559852335,0.3002657592627276,8.510469851412676,4.039437604180804,32.96133199279023,0.18671023641617238,0.10030814186965334,0.9267385802047112,0.8188145751197398,-0.56435923314905,0.9974571304865083,0.10682201583951444,20.424103317746052,0.009743482492447421,6.769875463242221,0.020372288473343516,40.848206635492105,5.002316113338002,76.47955761117137,5.35961231942434,46.84158415841584,0.46377806097441426,0.6646407214978924,4.188118811881188,76.70659739241252,397.86138613861385,3.01980198019802,1357.5643564356435,0.0965152031515074,0.02900553121844476,0.6944966996699671,241.52413366336634,0.012811863766787073,4.089223836652386,0.04133631674858001,76.55067794235836,395.79845090239206,1.063637671238923,427.30622870080873,0.0313669562428247,0.02874774093614964,4.825992192775575,94.90032114547209,0.9589208653186644,0.9794364051789793,0.020539567340667794,0.9840905821902692,387.9215064527879,0.028092937109480874,3.311688311688312,0.043008939112835216,70.60212514757968,356.5194805194805,2.2987012987012987,1058.0,0.06753794430052068,0.023785052452636055,51.33766233766234,0.6667228875021083,0.8426911976911978,279.09181096681095,0.013275176834009536,5.066739423890888,0.7623762376237624,0.5781750716815652,0.046648715421958864,0.04700240034358774,2396.407577185593,0.8724020986903913,20.034822174256607,0.8832459132880734,0.8140577016546765,4.702821042743649,5.7770119159668445,6.324555320336759,6.082762530298219,5.385164807134504,6.4031242374328485,5.102522165794218,0.9478562127815422,110.6511450870919,1.095555891951405,101.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860,8
4,"(211.5483870967742, 99.64516129032258, 261.38709677419354)",True,-621.0,-343.0,8384997.0,3.4468074086707294,151.5,2.4715178936692728,-267.0,-509.06451612903226,87.98959417273674,-534.0,-661.0,394.0,66.01599999999999,520.0805458710682,0.7116569119056699,8384997.0,0.10509885535900104,11337.092611862647,69.03161787043368,3739.5783783808783,63.590957272740326,39.36633021732494,40.8540005316321,-0.022297330083910223,5.2539722198629075,2.962742999005281,12.84496672219897,0.2625147655736391,0.16586371646000211,0.8911989801048286,0.7838919788459588,-0.6226327954853486,0.9923570967392218,0.14590135356588288,8.321064843838123,0.04046012223874635,4.688487058089037,0.06400838814806427,16.642129687676245,3.447205763996381,20.055082687239267,3.937751955408581,11.129032258064516,0.3590010405827263,0.5390218522372529,3.2580645161290325,17.997918834547345,70.6774193548387,4.161290322580645,259.64516129032256,0.17870409790447395,0.07525579092373169,0.460573476702509,34.761648745519715,0.05630082290017097,3.139927554833006,0.10501857104289308,18.25815997791293,70.92172389659339,1.1146704754131809,78.29342354972542,0.08069020381103308,0.07685339314149063,3.5316030023755216,27.98524110725702,0.931560753193214,0.9652605459057071,0.03421962340339308,0.9713323811467048,69.0787989833104,0.07589419047410503,1.8421052631578947,0.09695290858725762,21.983379501385038,74.73684210526316,3.210526315789474,208.68421052631578,0.17886437553760337,0.10032028884863524,7.631578947368421,0.40166204986149584,0.6228070175438597,48.03362573099415,0.08687741207567846,4.037401197654106,0.6129032258064516,0.5484764542936288,0.1814633114468805,0.09048380851481477,318.1225958728955,0.8774011846390027,10.079870808917814,0.8743996223178699,0.7510346629013441,3.0029226325109524,3.998380874872371,3.1622776601683795,3.1622776601683795,3.605551275463989,3.7416573867739413,3.4961827268713956,0.9778914580761603,48.80166070371637,1.5742471194747216,31.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860,8
5,"(79.15789473684211, 272.8265107212476, 124.19688109161794)",True,-591.2,66.0,55426599.0,5.137937696785721,422.0,2.1262804337328087,257.0,-212.38011695906434,215.2094889595659,-159.0,-842.0,1099.0,166.97451516954195,328.70055161435147,-0.44549672924084527,55426599.0,0.03323719739027013,62938.73855203311,837.0550697208517,191788.70437520955,-2761.2673910050075,274.05157127331546,74.92554696675505,0.5694912614570952,6.483061178129729,4.079554132444891,31.5184119880609,0.2614297754102827,0.17774484199727703,0.9670724014194898,0.8839436796862506,-0.2920678648470299,0.971554571229378,0.18667748875997914,28.05710859050225,0.00368675155873433,8.538139243908976,0.016346235144444943,56.11421718100449,5.78051027390213,87.24427956001763,6.759249071568191,136.5165692007797,0.26611416998202675,3.204457971873586,17.05068226120858,100.83814583024595,779.1715399610137,8.832358674463938,10000.118908382066,0.017684360379083216,0.008042850805842106,0.48764357164996813,289.7896501109615,0.006956986105415736,15.587066877199057,0.03206549294348781,100.96503366923902,761.1806262709572,1.1858483116325746,966.3104064109941,0.008689792957748976,0.008408850707697231,5.383456713657322,440.71304076581197,0.9062024627722249,0.947218473534263,0.06924532345709886,0.9621363568256209,719.8357778605447,0.00834852440028793,8.183098591549296,0.028813727435032733,94.85161674270977,598.2535211267606,10.193661971830986,11505.088028169013,0.023439322244027196,0.012998872790232065,151.07746478873239,0.5319629041856775,0.7573363174012816,418.65870423902953,0.012260565508278188,6.211672804088579,0.5536062378167641,6.930804899821465,0.04905509448123204,0.01715794372253211,3025.902342147656,0.41054068752094536,12.134271587088783,0.9307134418486519,0.8669756145710918,8.303242430559987,9.57725026057134,10.0,10.0,10.0,10.770329614269007,8.91367555346225,0.9123593473965902,339.67462817527223,0.6621337781194391,513.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249,8
6,"(107.96296296296296, 265.38271604938274, 239.33086419753087)",False,-382.79999999999995,115.0,20090490.0,4.080594849563723,172.0,6.3541252388982965,203.0,-34.11358024691358,162.9708520042676,65.0,-906.0,1109.0,93.13599298887365,222.7243770855542,-1.9384740902209456,20090490.0,0.1053436976070721,48442.41179088555,1465.2143064316215,210364.0275860329,-4318.675507860674,150.81296400558742,43.185427862776734,0.5517508640637526,3.7798892255069623,3.2593418836917576,27.95384059134864,0.44583730695771,0.3887051101740263,0.9821682373778174,0.9329927004261135,-0.2871689724025574,0.9344533591600273,0.34684045252799317,37.92209275792538,0.02889121275285311,6.317461555247946,0.09162959234435375,75.84418551585075,4.49601968361473,48.49959796709106,6.409088918045607,51.60246913580247,0.12741350403901844,14.840030483158056,42.6641975308642,77.45975308641975,1384.683950617284,36.45679012345679,61009.409876543206,0.030543460048516064,0.005505644771602312,0.32442587372115345,314.78859297985866,0.004116542372695342,30.264442649483914,0.08683530543671963,84.88741748838818,1339.7467034638623,1.6028536190442013,2342.6462978385393,0.006797254447071752,0.00625240786596587,4.804677332677077,270.82523103252913,0.77641806579084,0.8596391263057931,0.24457082951909692,0.9017515216337385,1177.8019331296966,0.006147232270290435,4.900709219858156,0.03475680297771742,111.69558875308083,969.645390070922,106.02127659574468,176241.39716312056,0.08139737256921155,0.012798748012666726,83.39716312056737,0.5914692419898395,0.7961622384864896,705.305268750545,0.011274235781516517,5.721959180101103,0.34814814814814815,97.77093707559982,0.02820457983546454,0.015502693750926123,2342.1819818986883,0.26570107161711914,26.368430265673954,0.8178346516934998,0.43046602056362676,5.203438317582425,12.0879188344979,10.04987562112089,12.649110640673518,10.816653826391969,13.341664064126334,9.885918889710887,0.7329117163369303,361.1900757588918,0.8918273475528192,405.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249,8
7,"(166.38684619368203, 275.95701708959086, 92.40600725012946)",True,-701.0,55.0,278460407.0,5.082826020641574,498.0,2.0717847756217305,129.0,-244.86431900569653,252.9887418367656,-150.0,-943.0,1072.0,202.95400055896866,379.7437107606228,-0.628196264537586,278460407.0,0.037371394948616986,84246.75114012402,1010.32497245001,466709.00487611134,-7288.6619960398,440.06634716565594,50.54820738932059,0.792120196811614,5.076442741490094,3.8013291026527876,23.555760368966112,0.31869873262924503,0.23822484107402442,0.9763610140981486,0.904832092912647,-0.2146029884407863,0.9328847553453072,0.23751344231136723,30.21328288772485,0.004827577825835632,8.854670008220506,0.020315115350631612,60.4265657754497,5.876986127145718,122.65363863874421,7.299702550106959,362.4469186949767,0.18769907752199724,6.275057049781416,72.16416364577938,135.06870190929374,960.0165717244951,16.6540652511652,23303.29984464008,0.04986500756966872,0.006342145537247521,0.34917329743901976,246.42697688782144,0.002675267909550776,60.46172375131529,0.03422504988569703,134.23593932787196,927.2186924849923,1.3207169331610003,1352.218219480424,0.007742753492338301,0.006574659262267659,5.522150980011399,1509.445980648254,0.8541226052441668,0.9145520455722426,0.12332063331253638,0.9393063545142785,848.9602185748918,0.006323558809033728,21.73076923076923,0.027859960552268245,105.92094017094017,673.9487179487179,89.18589743589743,137142.2512820513,0.10039926729041723,0.008426210862014654,339.874358974359,0.4357363576594346,0.6815725352825878,444.5984906839908,0.005403457868421646,6.683127128559604,0.40393578456758156,83.05709894806049,0.10843185514313,0.006376902976582958,2039.5566897532005,0.3845388801856022,5.669026433807604,0.9488586501572077,0.7698682518239677,11.922331851803833,15.486197571542286,17.08800749063506,17.46424919657298,17.46424919657298,17.916472867168917,14.694212523801443,0.8762146462355993,855.8450281169396,0.44321337551369216,1931.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249,8
8,"(230.85714285714286, 195.0, 249.57142857142858)",False,-599.6,-344.2,1542159.0,2.521640636343329,146.0,1.758141169533641,-340.0,-458.42857142857144,85.91836734693878,-426.0,-617.0,277.0,63.279999999999994,469.370246789705,-0.4230819594852409,1542159.0,0.18367346938775508,10151.673469387755,34.36666666666666,271.0858796296295,-14.674074074074053,7.280555555555556,48.71666666666667,-0.5927519040340667,6.0,0.5584962500721151,1.7166666666666668,0.22240259740259738,0.1370301175453223,0.78395822820796,0.6949933802232227,-0.9242901937113827,0.9466801856452806,0.20102935703666222,6.258333333333333,0.38229166666666664,1.5334962500721145,0.39166666666666666,12.516666666666666,0.5584962500721151,13.999305555555555,2.521640636343317,4.142857142857143,0.5918367346938775,0.20408163265306123,1.2857142857142858,16.489795918367346,69.57142857142857,1.8571428571428572,193.0,0.1934191996904582,0.18746681873807725,0.7857142857142857,38.714285714285715,0.18597872349998204,1.2571428571428573,0.18197278911564627,16.332482993197278,68.33095238095238,1.05,75.53095238095239,0.19082274719852668,0.19047552497630446,2.5279728227811007,6.7333333333333325,0.9722222222222221,0.9857142857142858,0.01388888888888889,0.9875,66.53095238095237,0.19038871942074892,1.0,0.16666666666666666,14.916666666666664,57.166666666666664,1.5,129.16666666666666,0.22102610334257158,0.21755388112034937,4.333333333333333,0.7222222222222222,0.875,39.166666666666664,0.21668582556479385,2.5849625007211543,0.8571428571428571,0.1388888888888889,0.12834549878345497,0.1990521327014218,119.26190476190477,3.9523161645610623,15.269631031220431,0.6877146596600969,0.4121961787131704,1.2463640917099255,3.0237157840738176,1.4142135623730951,2.0,2.23606797749979,2.23606797749979,2.0794536713531886,1.0878511405360678,16.2672202345721,2.3238886049388716,7.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249,8
10,"(193.41584601611459, 118.88003581020591, 250.23455684870189)",True,-536.7,73.0,160307513.0,4.390723096881466,224.0,4.082301857513455,191.0,-111.81960608773501,191.31201325009678,1.0,-964.0,1155.0,119.43049389635964,267.87695517809647,-1.4952150872470178,160307513.0,0.07861734775252487,59254.43880987169,1373.5197993389675,308047.3024114234,-6602.494801471252,242.6779447819544,48.17573878902728,0.6623674230587248,4.277861650770228,3.544404736298683,29.47638567302583,0.37980843979179696,0.30708810157682065,0.9810801062100765,0.9251872486899015,-0.17927460843410023,0.8732941536351242,0.3050919544674573,36.39779164949078,0.013849850134678045,7.571089293747905,0.03728902848976419,72.79558329898155,4.984400733315411,72.7134208927454,6.806426892986201,304.7000895255148,0.13639216182878908,7.51640913721288,175.63115487914055,94.86703677759442,1322.845568487019,22.976723366159355,37487.47045658012,0.017732740720169126,0.0022854648660031065,0.3165603966227104,291.7418993841572,0.001529602640551304,137.1595527426111,0.06917148873799848,100.58837197695608,1286.4570762197109,1.4396697990469494,1996.9831799026867,0.002818810298268667,0.0024737595431967704,5.014743660710152,1605.6235459386314,0.8095263467573357,0.8872322842779423,0.16740872175029847,0.9186867450045711,1156.5902841912196,0.0024050381794170446,21.692828146143437,0.029354300603712365,118.18326707817499,878.1217861975642,402.3166441136671,671444.4587280109,0.24837333998980243,0.004901318270799203,434.18809201623816,0.5875346306038406,0.793896865965969,662.6205379231606,0.004367033921915094,6.33331374852389,0.3307967770814682,393.17809056967235,0.12837194333230134,0.003292799350864683,2815.9100228002326,0.2729256746589544,5.345546327052086,0.8090170212140118,0.6761446152079508,12.28475373099722,18.168825802478658,18.35755975068582,20.248456731316587,18.439088914585774,22.516660498395403,14.69888932967756,0.7951449628108613,1039.3454638413964,0.46523968838021323,2234.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668,8
12,"(207.7377521613833, 140.0057636887608, 218.7550432276657)",True,-476.8,119.80000000000007,23957423.0,4.7759360821234385,282.0,3.9293412189286094,265.0,-99.22478386167147,191.8067752410534,1.0,-924.0,1189.0,124.21918700882327,262.7576161436592,-1.265903236258576,23957423.0,0.054273351659759654,59196.00710910316,1248.6450641780434,259941.04160151983,-5108.935155334627,244.69266804229704,63.94490439437812,0.5814444725926372,5.498507912726253,3.849624543567506,32.63009980961108,0.3095800507759371,0.22787373962494253,0.9756224826585222,0.9063285359214627,-0.34729390396085663,0.9789841564208305,0.22724670579044856,34.68984999793585,0.0077996728531863685,7.634493209942556,0.029151353537633127,69.37969999587169,5.356285029379889,77.15939310916882,6.567645282760461,69.87031700288185,0.20135538041176324,3.6473353320765063,18.8328530259366,94.4279248228953,1218.512968299712,11.639769452449567,17116.472622478384,0.01595359895988126,0.007534646642659944,0.3993675725707083,381.7036948481495,0.0067986335657787954,16.215276270651792,0.05025298100398431,97.86270587241845,1199.6288561429246,1.2492777417310146,1565.351897231133,0.00826073765586541,0.008038089066962413,5.122909612516086,282.5564499846745,0.8752425725001651,0.9297273331855465,0.0909872257294305,0.9488396942771656,1124.5910572240507,0.007990139539517275,4.8076923076923075,0.03081854043392505,122.65331196581197,968.4935897435897,25.955128205128204,38110.820512820515,0.03366838645227025,0.015441172824692373,78.61538461538461,0.5039447731755424,0.7368863426418475,649.1315318387364,0.014896249930429043,6.065671892100458,0.4495677233429395,21.0073553583169,0.023997787730130473,0.022513446404242923,2788.7971574976023,0.35768942692945754,22.678040710182806,0.948625912883611,0.6656509659484487,6.081447232252979,9.13609014836757,9.433981132056603,10.198039027185569,9.848857801796104,10.392304845413264,8.666731857182151,0.8801205586425889,271.3282051368828,0.7819256632186824,347.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668,8
13,"(223.0, 96.5, 81.5)",False,-680.6,-582.8,1652070.0,1.5000000000000093,42.0,2.2395637590801987,-551.0,-640.5,44.75,-662.5,-686.0,135.0,5.5,642.6643758603708,1.0204835922261966,1652070.0,0.375,2777.2499999999995,6.0,19.53125,0.0,3.125,10.5,-0.07627118644067798,2.5,0.4999999999999995,1.125,0.4666666666666667,0.3993212669683258,0.8138611499267236,0.7506493506493507,-0.583333333333333,0.6974051212741452,0.275625,2.75,0.5,1.2499999999999991,0.5,5.5,0.4999999999999995,3.40625,1.4999999999999991,2.0,0.5,0.25,1.5,3.6875,11.25,2.5,17.25,0.7569444444444444,0.3819444444444444,0.625,9.75,0.2881944444444444,1.375,0.3645833333333333,3.9322916666666665,11.854166666666666,1.25,12.854166666666668,0.4554398148148148,0.39293981481481477,1.5212406251802881,3.4166666666666665,0.8888888888888888,0.9375,0.05555555555555555,0.9375,11.604166666666666,0.37731481481481477,1.0,0.3333333333333333,4.666666666666666,13.666666666666666,2.0,17.666666666666668,0.6759259259259259,0.4259259259259259,1.6666666666666667,0.5555555555555556,0.75,12.666666666666666,0.3634259259259259,1.5849625007211552,0.75,0.2222222222222222,0.5333333333333334,0.37499999999999994,14.944444444444441,2.663194444444445,5.826923076923076,1.0,0.0,0.0,2.0,1.0,1.0,1.4142135623730951,1.4142135623730951,2.0,1.2979038020620175,9.388905057061258,2.3472262642653146,4.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668,8
