,centroid,match,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxis,original_shape_MajorAxis,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MinorAxis,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Volume,seriesuid,subset
1,"(171.74358974358975, 169.51282051282053, 86.53846153846153)",True,-453.6,32.00000000000007,3202007.0,4.384904386073438,301.0,2.247538119969443,176.0,-204.69230769230768,169.1360946745562,-211.0,-652.0,828.0,127.30697190426639,286.53576319500434,-0.08324673781890113,3202007.0,0.05588428665351741,40203.80276134123,437.81899241350754,59899.22375709654,-408.56784007692045,153.70104121859805,118.26235105288616,0.13711043821164667,8.900088467212212,3.3847284198619993,36.09428011769953,0.17934587255838075,0.09487433238316376,0.9218964540350686,0.812272547255852,-0.7942877329146276,0.9990963739427106,0.09864455532750092,20.700213646752108,0.0337835448703721,4.973932588352866,0.04945564963959613,41.400427293504215,3.706344204130409,67.99084806787106,4.650661513678561,19.82051282051282,0.5082182774490467,0.3445101906640368,2.1794871794871793,66.89677843523997,441.6666666666667,2.3333333333333335,1030.4871794871794,0.03529485634733081,0.030294426908334435,0.7236467236467237,315.6866096866097,0.02926236145383962,2.1331936109264045,0.055566591020155036,67.2721224243668,441.5582850056535,1.0492395229237335,463.63088594667545,0.030914100408256855,0.030730431722480377,4.41096017812833,37.203304519094,0.9684988459413855,0.9842209072978304,0.015750577029307284,0.9876901192690665,436.04013477039797,0.03068451455103626,1.5806451612903225,0.05098855359001041,73.03850156087408,440.19354838709677,1.903225806451613,834.6129032258065,0.040538470751545014,0.03714615962461426,20.806451612903224,0.6711758584807492,0.8458781362007168,368.2912186379928,0.036572392626911115,4.54274832644611,0.7948717948717948,0.3204994797086368,0.039019536712017515,0.08223624399233116,1780.563338297829,1.52027173975606,30.070867528185847,0.7531205266412974,0.4132707114939318,2.36617331351024,5.72548029101013,4.123105625617661,5.385164807134504,5.0990195135927845,5.477225575051661,4.311976732039917,0.8384628705737932,66.33000451845074,1.700769346626942,39.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872,6
2,"(175.42105263157896, 169.6315789473684, 86.71052631578948)",True,-587.3,139.60000000000008,3377673.0,4.451489026430686,413.0,2.1812314642653847,266.0,-149.39473684210526,214.97229916897504,-101.0,-664.0,930.0,157.64222222222227,298.13777281476325,-0.4832005337944472,3377673.0,0.04986149584487535,66567.3441828255,584.9634263072129,157697.2122134104,-2559.0941284870173,243.9845550842927,121.80220039956117,0.34079006079754454,8.832982528818073,3.207229842452355,35.812801511742904,0.1779419241616731,0.0891969773768976,0.9310042686599247,0.8262450455482918,-0.8230774025676394,0.9994338375867097,0.103786136698989,23.530398264423464,0.034450979769278,4.935537411897722,0.043505377862141786,47.060796528846936,3.707831968033801,91.44668887096344,4.596483105491908,23.263157894736842,0.6121883656509696,0.19390581717451522,1.894736842105263,106.19113573407202,571.8421052631579,1.7894736842105263,946.5263157894736,0.05720916200037013,0.038074045111580614,0.8026315789473685,478.17105263157896,0.033290265889383226,1.874560795613427,0.04983572562682144,106.21126358801985,572.8840865156656,1.0318780318780318,587.9873436189226,0.03899633754338224,0.03821976170757611,4.4609320761642755,36.88449988449989,0.9798100248550698,0.9898785425101214,0.010094987572465049,0.9920304920304921,569.1082722398513,0.03802561774862457,1.606060606060606,0.048668503213957756,106.56749311294766,586.5757575757576,1.4545454545454546,802.3030303030303,0.051187632166607995,0.0401704436548807,24.515151515151516,0.7428833792470156,0.8863636363636364,532.6439393939394,0.037416146526948864,4.597276316262583,0.868421052631579,0.1285583103764922,0.030814355618756915,0.09142878511932817,2188.982960039616,2.3697962760964915,46.60379911217235,0.8088617498596716,0.35358469891536787,1.9605563873326302,5.544799855159734,4.123105625617661,5.0990195135927845,5.0990195135927845,5.196152422706632,4.484976513466157,0.878531970851154,62.21793863919501,1.637314174715658,38.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872,6
3,"(58.693548387096776, 140.2258064516129, 72.3225806451613)",False,-443.59999999999997,24.9,4556232.0,4.334480433168002,295.75,2.803203866168506,150.0,-178.48387096774192,172.3683662851197,-107.5,-723.0,873.0,126.71875,271.0859880245119,-0.7287096444044279,4556232.0,0.05879292403746097,41631.12070759625,575.3095092474534,63977.88291114649,-1433.603157393513,142.21951022613874,94.90347974487833,0.2146064493677393,7.421740879074506,3.785012283331556,36.97393724182506,0.2304285055318574,0.14559846884226435,0.939984472385967,0.8448962360982637,-0.5971618084738596,0.9965564360771141,0.16448988417242355,23.735575515712227,0.017452224933081358,5.934819451322413,0.03850726590007574,47.471151031424455,4.4072490013661305,59.28074749275425,4.98057489140944,24.580645161290324,0.3964620187304891,0.9479708636836628,3.6451612903225805,65.84183142559834,565.5806451612904,3.870967741935484,2739.0967741935483,0.04025623718359217,0.03541327639982001,0.6430062724014336,314.94065412186376,0.03464835692112842,3.451668336324469,0.05721471935186785,66.30942712810813,560.6931428774328,1.0878791117190671,625.7765474556277,0.03652769616523304,0.03636748927261242,4.4304505628578985,57.201219712028276,0.9478521924582017,0.9727047146401986,0.02985265877056772,0.9794788675866752,545.640602612212,0.03632916007682522,2.0697674418604652,0.04813412655489454,70.14061654948621,495.6511627906977,3.7674418604651163,2620.3255813953488,0.054567735385317034,0.050201773186799734,29.186046511627907,0.678745267712277,0.8465564520381796,398.41917154458685,0.04978014850140145,4.71103481279131,0.6935483870967742,1.6884802595997837,0.03778465876739419,0.058678214663051356,1578.6009232545036,1.2843399293219848,21.455364724209502,0.9419415317999834,0.7332010882399946,3.6398368410772055,4.96430910899821,5.0,4.47213595499958,5.0,5.0990195135927845,4.676088926458384,0.9518774789206103,79.5849349792964,1.2836279835370388,62.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6
4,"(76.82041173894, 115.21769601401664, 88.87209811651336)",True,-815.4,131.80000000000018,353121766.0,5.211272888645458,480.0,2.5713319397957486,380.0,-183.7012702584319,293.0824987831175,-18.0,-1068.0,1448.0,217.23758633890037,393.28672559931704,-0.9594025791879323,353121766.0,0.037484970037925294,120928.29183807106,1522.4363191719833,1229396.5602902453,-18143.51901851669,638.5870588923602,84.7358176874162,0.7615440361086863,6.427492937731155,4.122575247608026,41.29832765238306,0.2725494791821201,0.18666172655141,0.9781710335440554,0.9097491019183512,-0.19782188363280068,0.9282519235085107,0.19295579843005367,37.19990124823798,0.003175367822072443,9.249628284255179,0.011509807174180995,74.39980249647598,5.973989062161499,180.83071914494423,7.195683534847652,506.14148050810337,0.2217001666702161,2.388020618987895,85.57818659658345,193.88607830756533,1501.2961016206746,8.915900131406044,15894.960578186596,0.023409407104234385,0.0037937301714164326,0.404896882480706,519.0445129928321,0.0019364346587820772,76.87821875762705,0.03581621337583679,194.14459605947508,1485.0879989771338,1.2012152041716122,1840.3679258793939,0.004402958520131088,0.0038588334935310557,5.5537967242166895,1907.9098007801974,0.888646253450236,0.9401934027426798,0.06952724234553095,0.9550941505513655,1406.8582964412196,0.0037301124417350754,23.65161923454367,0.023210617502005565,182.80511305798274,1243.3012757605495,30.982335623159962,61608.15799803729,0.04031366803993461,0.004886774799666372,505.63984298331695,0.4962118184330883,0.7318275638146563,884.8841213743768,0.0037733809032816277,6.953213765387845,0.44634253175646077,25.962800991177442,0.09264273212017976,0.003994541839647121,5371.947397484454,0.45210377553085523,6.844684728783839,0.823267462116608,0.7604749161522034,13.148674469637307,17.290083065679575,16.55294535724685,18.601075237738275,19.6468827043885,20.85665361461421,14.234362805267365,0.8298504561297082,1010.3881135705127,0.44257035198007566,2283.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6
5,"(71.68, 193.34, 320.06)",False,-712.6999999999999,-23.799999999999983,9187766.0,4.6030741894285745,365.75,2.4526090252628685,96.0,-340.44,214.39519999999996,-332.5,-973.0,1069.0,159.45250000000001,428.6669103161568,-0.4273014225088119,9187766.0,0.04479999999999999,67855.92639999998,806.1356217678332,203684.776481532,-2830.7434190878816,254.96191847015265,158.56371904448827,0.2431437300050785,10.227186097378404,3.77896022630833,43.858929860778964,0.17321664685965216,0.09096056663494008,0.9289330446346611,0.8223778075182232,-0.72649852620181,0.9991376168861952,0.06827841302451004,27.959813512698133,0.020533698111232915,5.650015333772324,0.03156467819929358,55.91962702539626,4.383940305260063,103.38140937866024,4.933660689688175,21.0,0.42,0.44,2.24,107.3536,779.2,3.0,2334.32,0.028166089902690084,0.024589646157919587,0.6111111111111112,451.04222222222216,0.02391006306932133,2.1863753521048355,0.0447591886552342,108.33957340036052,778.6347566440652,1.072226026253382,836.6090063685049,0.025266881939152698,0.02513903448178467,4.6408269902635055,46.638303439215285,0.9539397440694828,0.976923076923077,0.023030127965258666,0.9819434934366545,764.1411942129554,0.02510707261744266,1.5555555555555556,0.043209876543209874,122.1875,759.75,2.3333333333333335,1829.7222222222222,0.03578766478669294,0.03347678059535979,19.38888888888889,0.5385802469135802,0.7592592592592592,549.2322530864197,0.033057041206460344,4.871178126382206,0.72,0.404320987654321,0.024516878263600512,0.07100025617133836,2764.69431354757,2.1740804845517103,38.41522804963168,0.8918067183112344,0.8100358443694785,3.735532244208689,4.611564130370526,4.47213595499958,4.47213595499958,4.47213595499958,4.58257569495584,4.11262387338754,0.9379555851513535,69.97590440946323,1.3995180881892646,50.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6
6,"(73.0, 246.15384615384616, 267.46153846153845)",False,-380.19999999999993,20.40000000000001,459720.0,2.8731406795131473,120.0,3.5265854762451188,110.0,-96.61538461538461,119.37278106508876,-39.0,-449.0,559.0,48.0,188.05072965313622,-1.265114784335799,459720.0,0.14792899408284024,26028.544378698218,253.08333333333331,13226.484366748571,-550.0210360452234,67.26089695137314,54.27380952380952,0.13673724374207902,5.44047619047619,2.8061002792102734,23.022549760645,0.3050565401599236,0.21669702122121157,0.9226741390473355,0.8303973848255637,-0.5898585643750136,0.9775442665025648,0.152485651945197,15.799603174603174,0.07886117409926932,3.7426082157182075,0.12698412698412698,31.599206349206348,2.750544723654718,30.383676618795675,2.8731406795131305,5.923076923076923,0.4556213017751479,0.6982248520710059,1.9230769230769231,40.85207100591716,254.46153846153845,3.3076923076923075,1054.3076923076924,0.16373118920503021,0.1570201707331399,0.6794871794871795,147.06410256410257,0.1560526938337553,1.7004662004662006,0.14155065990730328,42.88252532723688,246.8161421911422,1.2613636363636362,336.259324009324,0.1712139936259295,0.17044294068937127,3.0347152339890915,10.265151515151514,0.849230945821855,0.9230769230769231,0.07538452708907253,0.9346590909090909,224.45534673659677,0.17025017745523177,1.4,0.14,47.45,229.7,2.1,605.2,0.2064803133370691,0.2032261845713376,6.6,0.66,0.836111111111111,175.9361111111111,0.20272043939129283,2.9219280948873596,0.7692307692307693,0.41000000000000003,0.10555814676616915,0.11488327564621843,383.2924572649572,6.3083154518065765,22.34544106745738,0.8612746537090021,0.0,0.0,4.3616645597524775,3.0,3.0,3.605551275463989,3.605551275463989,3.7565911332956428,0.8763403286000792,30.509860921691377,2.3469123785916444,13.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6
7,"(89.0, 249.33333333333334, 102.66666666666667)",False,-881.6,-740.0,1963949.0,1.584962500721176,88.5,1.5000000000000007,-730.0,-805.6666666666666,67.55555555555554,-780.0,-907.0,177.0,0.0,809.1042372072134,-0.475863725656374,1963949.0,0.3333333333333333,5550.888888888889,20.666666666666668,0.0,0.0,0.0,26.0,-1.0,4.666666666666667,-3.203426503814917e-16,0.0,0.20833333333333334,0.08615384615384615,0.7422164251998901,0.6495726495726496,-0.9999999999999997,0.9298734950321936,0.10346938775510205,5.0,0.5,0.9999999999999994,0.5,10.0,-3.203426503814917e-16,6.5,1.5849625007211552,3.0,1.0,0.0,1.0,8.666666666666666,33.666666666666664,1.0,33.666666666666664,0.3478009259259259,0.3478009259259259,1.0,33.666666666666664,0.3478009259259259,1.0,0.3333333333333333,8.666666666666666,33.666666666666664,1.0,33.666666666666664,0.3478009259259259,0.3478009259259259,1.5849625007211552,3.0,1.0,1.0,0.0,1.0,33.666666666666664,0.3478009259259259,1.0,0.3333333333333333,8.666666666666666,33.666666666666664,1.0,33.666666666666664,0.3478009259259259,0.3478009259259259,3.0,1.0,1.0,33.666666666666664,0.3478009259259259,1.5849625007211552,1.0,0.0,0.4285714285714286,0.25,41.0,11.555555555555555,8.666666666666666,0.5773502691896258,0.0,0.0,2.3094010767585034,1.0,1.0,1.4142135623730951,1.4142135623730951,1.3333333333333335,1.379389169123596,7.292528739883945,2.4308429132946485,3.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6
9,"(119.0, 148.75, 64.0)",False,-326.7,-184.89999999999998,283910.0,2.000000000000012,86.0,1.7025778900743134,-163.0,-258.0,58.5,-263.5,-342.0,179.0,27.5,266.4160280463621,0.2041064849040175,283910.0,0.25,4413.500000000001,19.0,0.25,0.0,0.25,23.25,-0.9545454545454546,4.5,0.24999999999999958,0.25,0.20208333333333334,0.07196832579185522,0.7581933422681689,0.6523310023310023,-0.9166666666666663,0.9298734950321936,0.08194231859410431,4.75,0.4375,1.2499999999999991,0.4375,9.5,0.24999999999999958,5.875,1.9999999999999987,4.0,1.0,0.0,1.0,6.6875,24.75,1.0,24.75,0.2916840277777778,0.2916840277777778,1.0,24.75,0.2916840277777778,1.0,0.25,6.6875,24.75,1.0,24.75,0.2916840277777778,0.2916840277777778,1.9999999999999987,4.0,1.0,1.0,0.0,1.0,24.75,0.2916840277777778,1.0,0.25,6.6875,24.75,1.0,24.75,0.2916840277777778,0.2916840277777778,4.0,1.0,1.0,24.75,0.2916840277777778,1.9999999999999987,1.0,0.0,0.24637681159420288,0.35294117647058826,37.33333333333333,3.1579861111111107,9.441176470588236,0.6123724356957945,0.0,0.0,2.8284271247461903,2.0,1.0,2.0,2.0,1.7320508075688772,1.215601663199477,10.02457954745282,2.506144886863205,4.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6
10,"(119.0, 206.88888888888889, 135.44444444444446)",False,-86.19999999999999,118.60000000000002,75369.0,2.4193819456463794,147.0,2.3595741169424294,193.0,10.333333333333334,75.25925925925927,5.0,-91.0,284.0,56.326530612244895,91.51138362702935,0.6207122115426489,75369.0,0.20987654320987653,8267.555555555553,23.166666666666664,1298.3719851851847,30.352518518518476,26.045555555555556,36.68333333333333,-0.19147799007457206,5.2333333333333325,1.8219916518807802,8.761111111111111,0.22798941798941796,0.11587033037260006,0.8241494180080208,0.718522120518688,-0.7744631395873356,0.9858654827570126,0.0884020776201512,5.066666666666666,0.13986111111111116,2.8951119644709236,0.15833333333333333,10.133333333333333,1.9367786311375914,15.682222222222222,2.7254805569978657,5.888888888888889,0.654320987654321,0.1728395061728395,1.8888888888888888,13.432098765432098,37.333333333333336,1.6666666666666667,38.0,1.025645488648134,0.3589788219814675,0.8333333333333334,37.166666666666664,0.19231215531480084,1.7916666666666665,0.20428240740740738,13.320167824074073,38.46875,1.09375,38.5625,0.43269691016838835,0.33894691016838835,2.502036459234776,8.3125,0.9453125,0.9722222222222222,0.02734375,0.9765625,38.4453125,0.31550941016838835,1.5,0.1875,12.984375,41.875,1.375,42.25,0.653851174729151,0.27885117472915094,6.25,0.78125,0.90625,41.78125,0.18510117472915094,2.749999999999998,0.8888888888888888,0.109375,0.4783088235294118,0.13835511145272866,121.4253086419753,3.313251028806584,10.283616950283616,0.5091750772173155,0.0,0.0,4.618802153517007,3.0,2.0,3.605551275463989,3.605551275463989,2.351778943168525,0.9650677405901712,21.68143379694519,2.4090481996605764,9.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6
11,"(122.0, 148.66666666666666, 63.333333333333336)",False,-165.0,6.20000000000001,51861.0,1.58496250072118,107.0,1.5,44.0,-90.33333333333333,89.55555555555556,-145.0,-170.0,214.0,0.0,131.48003650744855,0.6709634850945132,51861.0,0.3333333333333333,9126.888888888887,9.666666666666666,0.0,0.0,0.0,38.0,-0.9999999999999997,5.333333333333333,-3.203426503814917e-16,0.0,0.24537037037037038,0.17846153846153845,0.7231674969269587,0.6639705882352941,-0.9999999999999997,0.9298734950321936,0.34534438775510207,4.0,0.5,0.9999999999999994,0.5,8.0,-3.203426503814917e-16,9.5,1.5849625007211552,3.0,1.0,0.0,1.0,12.666666666666664,28.666666666666668,1.0,28.666666666666668,0.4207818930041152,0.4207818930041152,1.0,28.666666666666668,0.4207818930041152,1.0,0.3333333333333333,12.666666666666664,28.666666666666668,1.0,28.666666666666668,0.4207818930041152,0.4207818930041152,1.5849625007211552,3.0,1.0,1.0,0.0,1.0,28.666666666666668,0.4207818930041152,1.0,0.3333333333333333,12.666666666666664,28.666666666666668,1.0,28.666666666666668,0.4207818930041152,0.4207818930041152,3.0,1.0,1.0,28.666666666666668,0.4207818930041152,1.5849625007211552,1.0,0.0,0.46874999999999994,0.2,59.0,21.111111111111107,10.133333333333333,0.5773502691896258,0.0,0.0,2.3094010767585034,1.0,1.0,1.4142135623730951,1.4142135623730951,1.3333333333333335,1.379389169123596,7.292528739883945,2.4308429132946485,3.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943,6
