,centroid,match,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxis,original_shape_MajorAxis,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MinorAxis,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Volume,seriesuid,subset
2,"(40.125, 280.25, 291.75)",False,69.10000000000001,264.6,325614.0,2.2500000000000124,133.25,2.8684793779706985,266.0,176.75,82.5625,219.0,-31.0,297.0,54.166666666666664,201.74674718567334,-1.0103504652899393,325614.0,0.21875,9461.187499999998,82.30000000000001,907.2268555555555,1.1839999999999862,17.645555555555557,29.27777777777778,-0.5712585985367912,4.344444444444445,0.43576978832081753,5.676666666666667,0.2777676027676027,0.17459011628778207,0.8775342251707446,0.7733610583698304,-0.8612074447210473,0.9318328276669384,0.19947902708340418,9.038888888888888,0.3766666666666667,1.546880899431928,0.38333333333333336,18.077777777777776,0.5468808994319286,11.730833333333333,2.2499999999999982,4.0,0.5,0.25,1.75,15.234375,103.125,2.5,247.875,0.15508189765057898,0.13456744186826605,0.625,66.9375,0.12943882792268782,1.7037037037037035,0.2191358024691358,15.56635802469136,103.37037037037037,1.1111111111111112,114.09259259259261,0.14056448074152594,0.13904489142431756,2.250181018598645,7.481481481481483,0.9506172839506173,0.9722222222222222,0.024691358024691357,0.9722222222222222,100.68981481481481,0.13866499409501548,1.3333333333333333,0.2222222222222222,18.22222222222222,105.33333333333333,2.0,201.83333333333334,0.18854079172760488,0.17486448787272965,3.3333333333333335,0.5555555555555556,0.75,81.20833333333333,0.17144541190901083,2.2516291673878213,0.75,0.2222222222222222,0.16276041666666669,0.19199999999999998,84.22222222222223,4.900390625,13.3970207253886,0.3698118203919696,0.24874186559583036,1.196843076567434,4.811586797825708,1.4142135623730951,4.0,4.0,4.0,1.7793816726778926,0.9803653093055233,19.731321849709854,2.4664152312137317,8.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.103115201714075993579787468219,4
3,"(83.55555555555556, 292.4, 314.31111111111113)",False,-408.4,38.60000000000001,2206994.0,3.7989462192767003,270.0,2.9312997203830977,68.0,-142.35555555555555,138.7822222222223,-94.0,-626.0,694.0,99.3795918367347,221.45950219196087,-0.8521865583868427,2206994.0,0.08444444444444445,28779.206913580252,471.01957038059976,28524.00136804673,-788.7566966047982,91.9857470988517,61.525449060743185,0.17141164614495427,6.383678086619264,3.230644392140431,18.68127132977551,0.2217957674939348,0.1254885832352391,0.9378253123001545,0.8324031283960184,-0.5968730899217125,0.9918523350042056,0.13281399551085712,21.50192552545494,0.03199906627229629,5.066296438564562,0.05467118665648077,43.003851050909866,3.8397667133282547,38.37779903989871,4.491418651692914,18.2,0.40444444444444444,0.7555555555555555,3.8,46.11555555555556,478.75555555555553,3.533333333333333,2098.0,0.03134217423291537,0.02548845350767925,0.6282407407407408,258.43441358024694,0.02439945293360406,3.636820411579345,0.08286657084983272,46.13912766245068,474.8163463986067,1.0876681033090563,529.5680440061608,0.026349128938326735,0.026128999688860535,3.8932104176768996,41.85312002234862,0.9518763996249007,0.9743589743589745,0.02925410787985739,0.9802197263094882,462.68611430441047,0.026076898449383913,2.161290322580645,0.06971904266389178,44.734651404786675,418.0967741935484,3.2580645161290325,1881.0967741935483,0.040679021167673,0.035811195107472944,19.193548387096776,0.619146722164412,0.8129480286738351,315.60842293906813,0.035141630572403645,4.389364858634385,0.6888888888888889,1.1508844953173778,0.04565310459321643,0.06839399049608633,734.025172433129,1.4454032636756653,17.715023263320685,0.9886761409692537,0.46285985749831043,2.456009262123384,5.306161729811165,5.0,5.0,5.656854249492381,5.656854249492381,5.246075502388442,0.8336971821928122,73.38671818348426,1.6308159596329836,45.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.103115201714075993579787468219,4
4,"(86.52631578947368, 292.92105263157896, 314.60526315789474)",False,-236.2,57.60000000000001,681405.0,3.1975748029637203,143.75,3.7483699813825586,73.0,-49.18421052631579,98.40027700831024,6.5,-407.0,480.0,67.47555555555556,133.90933696466348,-1.3033757775960557,681405.0,0.13157894736842102,15512.623961218835,279.2748473748474,9480.838097399945,-431.9193555017047,48.21022406632168,25.98632478632478,0.31824086294974896,3.3505616605616604,2.540902390595302,13.767136299591057,0.4237158346077689,0.36363994294829777,0.9502854349641439,0.8755842900283384,-0.550277638183664,0.9746860383480052,0.36332461313215403,16.53250305250305,0.07086504520611664,4.1384990373906865,0.13658424908424907,33.0650061050061,3.129695789322666,18.549137213161615,4.333325210755066,7.7894736842105265,0.20498614958448755,3.0941828254847645,5.0,24.617728531855956,265.6842105263158,11.473684210526315,4008.5263157894738,0.06554684345183477,0.03411244263979905,0.3601057703783268,59.58814655686835,0.031663247654366976,4.4021507237826025,0.12470910881022383,25.409959074533944,259.00065679133394,1.2653386051868023,350.92154164267413,0.037494864051601726,0.036643177390290375,3.4729127201303047,30.64711874047738,0.8654066518266165,0.9271255060728745,0.09105190539087775,0.9432342594818874,239.20286209761892,0.036459705078226795,1.7058823529411764,0.10034602076124567,30.359861591695502,188.8235294117647,9.529411764705882,3158.470588235294,0.09863319578724841,0.07176626513789829,6.764705882352941,0.39792387543252594,0.6396151053013799,85.76543209876544,0.07003883404100529,3.8077635764171895,0.4473684210526316,4.53287197231834,0.042477944595659914,0.11534062544465065,218.00818788893957,0.913111264518755,18.973803811105363,0.863644830339563,0.3256518651664256,1.8062736142022706,5.546639855046333,5.0990195135927845,4.123105625617661,4.47213595499958,5.477225575051661,4.790326836566148,0.8505102952520808,64.26782669195966,1.691258597156833,38.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.103115201714075993579787468219,4
5,"(88.0, 204.88235294117646, 134.41176470588235)",False,-399.2,-206.0,1575656.0,2.8895494308620893,60.0,2.7694273882315446,-176.0,-295.6470588235294,54.87889273356401,-287.0,-450.0,274.0,31.526627218934916,304.4431754183751,-0.4646106961678547,1575656.0,0.16262975778546712,5278.46366782007,48.064772727272725,909.1673714051993,-10.839951899715903,16.511720143201785,10.02887529137529,0.2410952813099523,2.3279428904428903,2.3739233070161,4.413957199075206,0.43949402449402447,0.3724948168959591,0.9352157516109272,0.8440932202811147,-0.534125870690885,0.9742701831552623,0.4022351243471035,6.81368006993007,0.061167301036182176,4.137546376120384,0.09740675990675991,13.627360139860139,2.952007521899634,6.6351488586442695,3.454822399946602,7.0,0.4117647058823529,0.615916955017301,2.764705882352941,8.124567474048442,51.529411764705884,3.9411764705882355,199.52941176470588,0.5447235019658307,0.1406461685531268,0.4955065359477124,25.838643790849673,0.04433705262025226,2.310416666666667,0.15155381944444446,8.14638454861111,51.63854166666667,1.3468749999999998,69.18541666666667,0.19412169457357664,0.13830172540133479,3.1895037537501554,12.181249999999999,0.7973697916666665,0.8970588235294118,0.10131510416666667,0.9132812499999999,47.25182291666667,0.1243467331082743,1.2,0.12,8.64,52.2,4.3,217.2,0.4871232611884667,0.1273309971754236,4.6,0.46,0.679,35.646,0.04766864545787706,3.321928094887359,0.5882352941176471,1.41,0.0786948650427913,0.24887587577120152,70.18571178471389,0.39845276057366436,10.606713889744379,0.7798686243526174,0.0,0.0,5.181899763382574,3.0,4.0,4.47213595499958,4.47213595499958,4.041201040002321,0.8147666588227672,39.24191172926027,2.308347748780016,17.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.103115201714075993579787468219,4
7,"(236.0531914893617, 252.45478723404256, 278.4494680851064)",False,-526.0,91.0,36102694.0,5.044201877432422,399.5,1.9258732919401034,213.0,-204.11702127659575,203.19771389769124,-186.5,-748.0,961.0,161.17376187900797,309.86739614146137,-0.16501740343853644,36102694.0,0.03357005432322318,54354.044816659116,586.3607032187202,154451.10103638776,-617.9654928225616,280.69264285829655,72.77270194680858,0.5892252551574649,6.527173063087671,3.9734361805748266,27.622590745852214,0.25127080597621493,0.16628039819690876,0.9581841610824811,0.8680790167666058,-0.4445229310761942,0.9935104760802245,0.1815402135326704,23.08238265064841,0.005357390035266297,7.765217378080138,0.01738441585495121,46.1647653012968,5.5721029447782655,88.3663362012763,6.160844674086319,157.35106382978722,0.418486871887732,0.9070563603440471,12.622340425531915,86.30964237211408,585.4042553191489,3.643617021276596,2993.93085106383,0.014299759974994884,0.008791132014338827,0.6615750591016548,328.4873854905437,0.007856330655959186,12.258026040165667,0.03344063310305603,85.79683297424556,578.5785873377213,1.07924605027463,645.8054259670263,0.0091440156300062,0.008958410973846255,5.1582042855734676,348.6532415626579,0.95088259405964,0.9748363338788871,0.026402278984840703,0.9808950391010962,562.384862499482,0.008913098446089484,9.258992805755396,0.03330572951710574,80.044148853579,513.2230215827338,2.6115107913669067,1936.7769784172663,0.014422491976344534,0.010973141838572396,178.3956834532374,0.641711091558408,0.828410990595279,397.051205877135,0.010429216437002795,5.812320372052587,0.7393617021276596,0.7822058899642876,0.06015220122512582,0.022206311874262512,2164.118981903166,0.4627212599207754,11.407440624313972,0.7990131282682613,0.3973540944763427,7.772884781645614,19.5616073665711,17.804493814764857,20.09975124224178,18.681541692269406,20.71231517720798,15.629981095919437,0.36049834770809036,698.831934284868,1.8585955699065637,376.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.104780906131535625872840889059,4
11,"(275.84060402684565, 267.6409395973154, 294.5788590604027)",False,-771.5,-60.5,137955011.0,5.147246454119891,460.0,1.7343960815137707,31.0,-404.5922818791946,228.51669969821182,-374.0,-929.0,960.0,185.8732434150131,481.11135848340246,-0.09987147428940686,137955011.0,0.029750912121075626,67773.22470553129,619.587176409683,224955.5181450713,-1404.0239258995969,345.066000435321,82.04387776442474,0.616645633352032,6.980064441942336,4.097893956878369,28.846998733024847,0.23801782898848053,0.1518268604106101,0.9555660937124032,0.8631877125358223,-0.2840415821461773,0.9710597999670345,0.157080749348088,23.531694504588035,0.002688865283217089,8.78155425672155,0.00893208482755534,47.06338900917608,5.932879898048464,106.77746954993637,6.709307196035784,184.08724832214764,0.30887122201702627,1.2851335525426781,17.731543624161073,108.6032498536102,607.6308724832214,5.325503355704698,4071.5906040268455,0.03257419194048657,0.008014870873450007,0.5073964016535025,275.3017039522744,0.0050889304728093014,16.999362628361194,0.029676191512217974,107.2759522425789,601.888718530446,1.127702130410714,698.4243048763506,0.008823888014501407,0.008107581327888616,5.334269481581402,531.0667791136519,0.9266275552902883,0.96115126484254,0.044275896180020306,0.9710018308693477,580.4262495341052,0.007936827862073503,10.612359550561798,0.02980999873753314,94.39862391112233,547.2752808988764,4.668539325842697,3467.078651685393,0.028948000596577424,0.009522201443387866,172.56179775280899,0.4847241509910365,0.7234836672631327,381.7391255385147,0.007775278407326158,6.337471965714215,0.5973154362416108,1.8657366494129528,0.10510876650509683,0.013281669875941416,2600.935556270922,0.6004689682766099,7.6327959452123695,0.39969005841301786,0.2995618998342969,7.013455504618584,23.41237489980564,19.697715603592208,18.681541692269406,9.219544457292887,20.322401432901575,9.357693491290789,0.6003017622176804,570.5302544230279,0.957265527555416,596.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.104780906131535625872840889059,4
12,"(81.83076923076923, 160.03076923076924, 249.95384615384614)",True,-565.8,22.6,8032540.0,4.364299543631268,397.0,2.6501296306032467,72.0,-245.69230769230768,217.1171597633136,-174.0,-975.0,1047.0,166.0876585928489,351.5359703665309,-0.718017634782633,8032540.0,0.06035502958579883,63212.828402366875,993.8552458105661,137598.77434608896,-2333.633070573676,220.91877000800739,134.11096188157765,0.2442638629532792,8.969073999344936,3.9617334871615806,50.60713538400689,0.22223531069857275,0.14452222293142686,0.9368417077545049,0.8399208413817151,-0.6036330382759663,0.9961375618123476,0.12352381434549292,31.172543894255718,0.020776734908158408,5.748821140984095,0.04880304971437976,62.345087788511435,4.4651975989474915,88.75743297239624,5.11437473597223,21.307692307692307,0.32781065088757394,1.3978698224852075,3.923076923076923,99.8130177514793,981.4461538461538,5.2153846153846155,6978.461538461538,0.020626577855191463,0.017175997286423366,0.5658931623931625,445.671047008547,0.016714348437910597,3.646208045909103,0.05819651242394672,100.30659312853385,966.7845204989673,1.1167476097780602,1125.350913127936,0.017914448184570955,0.017809400151721756,4.495288476238851,58.13598616730569,0.9270059531987337,0.9633136094674557,0.036497023400633086,0.970813097555485,927.1429223417249,0.017783138143509455,1.8571428571428572,0.04421768707482993,102.26984126984127,813.3809523809524,4.261904761904762,5422.0,0.028723415339557055,0.02604005398065805,24.476190476190474,0.5827664399092971,0.7882357804232805,589.8116732804233,0.025764046590957483,4.898153434632001,0.6461538461538462,1.866780045351474,0.029993338868072372,0.04303311865089394,2542.0397153128997,1.9917321737165514,30.039117299257445,0.7652177605097501,0.46410773238830705,3.0304368956638985,6.5295979450056,5.0990195135927845,6.082762530298219,6.082762530298219,6.782329983125268,4.996564316506252,0.8250813771213434,94.75371452358578,1.4577494542090121,65.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306,4
13,"(96.67857142857143, 271.82142857142856, 102.92857142857143)",True,-502.7,97.9,1864830.0,4.008621780036172,321.0,2.4685161939111353,187.0,-120.57142857142857,190.15306122448982,-66.5,-619.0,806.0,140.22314049586774,258.0718338536219,-0.7459911459305602,1864830.0,0.07653061224489796,52063.60204081633,496.436991446211,99271.60802075088,-1937.3104414619402,166.3496834996258,139.83180420007344,0.10132601305878336,8.985681695127397,3.20008050156964,54.75321253676728,0.2179773054510803,0.14161373589787238,0.9051191132909273,0.8099742084922715,-0.7853703539070165,0.998360059408188,0.16002621820652077,22.10989668639555,0.043985872702645375,4.558638174249045,0.06475509470418972,44.2197933727911,3.384429011504098,76.54537192492481,4.378783493486168,12.785714285714286,0.45663265306122447,0.7448979591836734,2.142857142857143,82.66836734693877,514.7142857142857,3.2142857142857144,2187.0714285714284,0.05232404882113885,0.04911574871383382,0.6870039682539683,298.94890873015873,0.048599732422828494,2.031307723615416,0.0741276998595179,83.35513285860019,509.73652985191444,1.0690335305719918,560.2023418177264,0.050316001965320004,0.05021093885829209,4.08136104245738,26.211702827087443,0.9561542020450633,0.978021978021978,0.021922898977468335,0.9827416173570018,497.1200768604614,0.05018467308153511,1.1904761904761905,0.05668934240362812,90.75283446712017,448.14285714285717,2.5714285714285716,1643.142857142857,0.06721555976571533,0.06496344915683647,14.238095238095237,0.6780045351473923,0.8471428571428571,351.23285714285714,0.064685796058719,4.297079327540659,0.75,0.7936507936507936,0.0368056673042222,0.07329021263893425,1694.6230282354645,3.299694999600774,36.62618912521718,0.879023094876762,0.7796509937525137,3.0094670306559443,3.8600182065710875,4.123105625617661,3.1622776601683795,4.0,4.123105625617661,3.393045150220766,0.9678533603335374,46.07300968449949,1.6454646315892674,28.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306,4
14,"(109.4776119402985, 163.17910447761193, 271.17910447761193)",True,-547.4,63.59999999999999,7307905.0,4.757899033864571,400.0,2.062475310525925,162.0,-223.8955223880597,208.57741145021163,-211.0,-795.0,957.0,163.85973656105375,330.2623335399056,-0.34450496490694277,7307905.0,0.04299398529739364,58944.00400980175,666.8923291451525,92865.882537149,-1248.2521855705422,199.0644884285885,154.3036569552483,0.12693892925314426,9.718206951758686,4.1153662736874415,58.0076240035704,0.19950538332577106,0.12349562167674244,0.9195598518484558,0.8193728206488731,-0.6513550762699674,0.9985937997375778,0.13419950413882759,25.601340774726154,0.015166477616810328,6.128143460833739,0.03338659273057181,51.20268154945231,4.669230743111755,88.34203634595923,5.256168854539991,30.19402985074627,0.45065716195143685,1.150813098685676,2.8805970149253732,94.57562931610603,649.2835820895523,3.8955223880597014,3797.2537313432836,0.022445421896603188,0.019196300426666976,0.6940588723051409,356.94881011608624,0.01873742455823745,2.7439737891589213,0.04200408399111922,94.35481710684918,639.0016495328565,1.0786750108865493,720.929840092297,0.0197655997968441,0.019666785314103156,4.8392976784569175,62.05261202472741,0.9495701510916155,0.9747416762342135,0.025214924454192298,0.9803312472783627,618.5196018929963,0.019642081693417916,1.9803921568627452,0.03883121876201461,89.45405613225682,542.0588235294117,2.5686274509803924,2227.2156862745096,0.026622536022872633,0.0247785706082664,35.588235294117645,0.6978085351787774,0.8591721132897604,421.828779956427,0.02452756097894624,5.0545866163964455,0.7611940298507462,0.8427527873894656,0.026561736609236743,0.05393947126449405,3263.730120310079,1.3850409579257392,29.110610046354125,0.9028593713473121,0.8567740677354974,4.215477914268425,4.920174492921072,4.47213595499958,4.47213595499958,5.0,5.0990195135927845,4.4422256495978,0.9516803784324969,83.82551129331023,1.2511270342285108,67.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306,4
15,"(113.97058823529412, 258.37254901960785, 80.35620915032679)",True,-636.0,-41.0,53321826.0,5.022926869172355,320.5,2.3396973081037498,179.0,-357.6928104575163,177.31064975009613,-385.5,-854.0,1033.0,130.67301209597466,417.4378197208937,0.2109028351558116,53321826.0,0.03440984236831988,46310.18668033663,565.5154810736332,118074.45050701631,246.50511548053402,229.738103297591,70.22967669346417,0.5334110973310863,6.655796663462056,4.030615550484094,24.272886949592376,0.23517185395529586,0.14562144957121095,0.9655776816918273,0.8745213955336427,-0.3472646454638133,0.9841720016943861,0.14248375244564632,22.924897806876537,0.003675013460384944,8.251862248176737,0.010214060485383406,45.849795613753074,5.665858840428375,74.99194499776377,6.4375582839145515,88.81045751633987,0.29023025332137214,1.5079670212311507,10.529411764705882,74.24652911273441,523.7973856209151,5.882352941176471,4117.614379084967,0.02077911133427506,0.00802617228423915,0.5027559357076163,244.06855773791,0.006254385590662393,10.078559785601486,0.034380156506296826,73.71475239896591,517.865049436441,1.1344297822946816,606.9523764606134,0.008646075194309467,0.008248679753180338,5.204111456763103,269.2561420600574,0.9180220568641697,0.9580191050779286,0.044008728018934185,0.9675848598702893,496.704605241032,0.008151101239097165,5.933333333333334,0.032962962962962965,76.16654320987654,484.65555555555557,5.011111111111111,3150.366666666667,0.022237233926940242,0.011314662519980478,90.11111111111111,0.5006172839506173,0.7354388717421126,356.52725265775035,0.010168320206932415,6.031584300747985,0.5882352941176471,2.1211111111111114,0.058207081846770266,0.02654560830833674,2394.4743302804077,0.3841780360298426,13.645162384567426,0.7836989797152023,0.6944310891396696,6.408391539867872,9.228261291998356,8.94427190999916,10.0,8.06225774829855,10.099504938362077,7.232178959084406,0.8864812657239795,247.72063248276754,0.8095445505972796,306.0,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306,4
